SMILES,LogP
C=1(C=CC(=CC=1)O)C2(C=3C=CC(=CC=3)O)C4=CC=CC=C4S(=O)(=O)O2,3.981
C1OS(=O)(=O)OCC2C3(C(=C(C(C12)(Cl)C3(Cl)Cl)Cl)Cl)Cl,4.972
C1(=C(C2(Cl)C3COS(OCC3C1(Cl)C2(Cl)Cl)=O)Cl)Cl,5.499
O=[N+]([O-])C=C1N(CCC1)CC=2C=NC(Cl)=CC=2,2.115
C1N(C(=C[N+](=O)[O-])SC1)CC=2C=NC(Cl)=CC=2,1.745
[N+]([O-])(C=1C=C(C(=CC=1)Cl)C=C[N+](=O)[O-])=O,4.031
O=[N+]([O-])C=CC1=CC=C(C=C1)Cl,3.739
O=[N+]([O-])C=CC1=CC=C(Cl)C=C1Cl,4.774
O=[N+]([O-])C=CC1=CC=C(C=C1)O,3.391
[N+]([O-])(=O)C1=CC=C(C=C[N+](=O)[O-])C=C1,3.385
C1=C(OC(=C1)C=C[N+](=O)[O-])[N+]([O-])=O,2.655
O=[N+](C=CC1=CC=CC(=C1)Cl)[O-],4.265
O=[N+](C=CC1=CC=CC(O)=C1)[O-],3.512
[N+]([O-])(C1=CC(C=C[N+](=O)[O-])=CC=C1)=O,2.772
O=[N+]([O-])C=CC=1C=CC=CC=1,3.668
C=1(Cl)C(=CC=CC=1)C=C[N+](=O)[O-],4.871
O=[N+](C=CC1=CC=CO1)[O-],2.645
O=[N+](C=CC1=CC=CS1)[O-],3.9989999999999997
O=[N+](C=CC=1C=COC=1)[O-],2.807
O=[N+](C=CC=1C=CSC=1)[O-],3.61
C1CN(C(C[N+]([O-])=O)=NC1)CC=2C=NC(Cl)=CC=2,0.532
C=1C(Cl)=CC=C(CN2C(C[N+]([O-])=O)=NCC2)C=1,2.275
[O-][N+](CC1=NCCN1CC2=CC=CC=C2)=O,1.761
[O-][N+](CC1=NCCN1CC2=CC=CC=N2)=O,0.499
C=1N=CC=C(C=1)CN2C(C[N+]([O-])=O)=NCC2,0.431
C1=C(SC(Cl)=N1)CN2C(C[N+]([O-])=O)=NCC2,1.245
O=[N+](CCO)[O-],1.009
[O-][N+](CCC1=CC=CC=C1)=O,3.906
[O-][N+](CC1=CC=CC=C1)=O,3.253
C1N(CN(CN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],2.478
C=1(N(CCN=1)CC=2C=NC(Cl)=CC=2)N[N+](=O)[O-],2.058
C=1(N(CCN=1)CC2=CC=CN=C2)N[N+](=O)[O-],1.549
C12C(C(CO1)O[N+](=O)[O-])OCC2O[N+](=O)[O-],2.304
[O-][N+](OCC(CO[N+]([O-])=O)O[N+]([O-])=O)=O,2.709
C(CO[N+](=O)[O-])OCCO[N+](=O)[O-],2.523
O(CCO[N+](=O)[O-])[N+](=O)[O-],2.956
ClC1=C(C(=C([N+]([O-])=O)C(Cl)=C1Cl)Cl)Cl,6.071
ClC=1C(=CC(=C(Cl)C=1[N+]([O-])=O)Cl)Cl,6.383
C=1C=CC=2C([N+]([O-])=O)=C(C=[N+](C=2C=1)[O-])Cl,2.847
C1(=C(Cl)C=C(Cl)C=C1Cl)[N+]([O-])=O,5.177
C=1(N=CN=C(Cl)C=1[N+]([O-])=O)Cl,3.899
[O-][N+](C1=C(O)C=CC=C1O)=O,3.031
[N+](C=1C=2C=CC=CC=2C=C3C=CC=CC=13)([O-])=O,6.2
O=[N+]([O-])C1=CNC(=NC(C(CO)O)CO)C=N1,0.64
C1C(O)CNC(=N1)N=C2NC=C([N+](=O)[O-])S2,2.29
O=[N+]([O-])C1=CNC(=NC2=NCCN2)S1,2.992
C(N1C(=NCC1)N=C2SC(=CN2)[N+]([O-])=O)CO,3.4646666666666666
O1C(=NCC1)N=C2NC=C([N+](=O)[O-])S2,1.868
BrC1=NC([N+](=O)[O-])=CN1,2.148
O=[N+]([O-])C=1N=C(NC=1)Cl,3.0869999999999997
O=[N+](C=1N=C(NC=1)[N+]([O-])=O)[O-],1.485
C=1C=C(C2=CC=CC=C2)C=C([N+]([O-])=O)C=1O,5.03
[N+]([O-])(C=1C=C(Br)C(O)=C(C=1)Br)=O,5.014
FC(F)(F)C1=C(Cl)C([N+](=O)[O-])=C(N=C2NC=C(C=C2Cl)C(F)(F)F)C(=C1)[N+](=O)[O-],4.88
FC(F)(F)C1=CC(=C(C([N+](=O)[O-])=C1)Cl)[N+]([O-])=O,3.961
FC(F)(F)C1=CC=C(C(=C1)[N+](=O)[O-])O,4.067
C1CCCCC1C=2C=C(C=C([N+](=O)[O-])C=2O)[N+]([O-])=O,5.543
[N+](=O)([O-])C1=CC(=C(C(Cl)=C1Cl)Cl)Cl,5.15
C1(=CC(Cl)=C(C=C1[N+]([O-])=O)Cl)Cl,4.747
FC(F)(F)C1=CNC(=NC=2C([N+]([O-])=O)=CC(=CC=2Cl)[N+](=O)[O-])C(Cl)=C1,5.425
O=[N+]([O-])C=1C=C(C(N=C2C(=CC([N+](=O)[O-])=CN2)Cl)=C(C=1)Cl)[N+]([O-])=O,4.07
C=1C(Cl)=C(C(=CC=1[N+]([O-])=O)Cl)NC=2NCCN=2,3.375
C1=C([N+]([O-])=O)C=C(C(O)=C1Cl)Cl,4.146
[N+](=O)([O-])C=1C(Cl)=C(Cl)C(O)=C(C=1)Cl,5.507
O=[N+](C=1C=C(Cl)C=C(Cl)C=1)[O-],6.297
[N+]([O-])(C1=CC(Cl)=CC=C1Cl)=O,4.813
C1=C(C([N+]([O-])=O)=CC(F)=C1)F,2.9290000000000003
C(CO)N(CCO)C=1C=C(C(NCCO)=CC=1)[N+](=O)[O-],3.448
O=S(=O)(NC1=CC=CC=C1)C=2C=C([N+]([O-])=O)C(=CC=2)NC=3C=CC=CC=3,5.869
FC(F)(F)C1=CC(=CC([N+](=O)[O-])=C1N=C2NC=C(C=C2Cl)Cl)[N+](=O)[O-],4.735
FC(F)(F)C1=CC(=CC([N+]([O-])=O)=C1N=C2C(=CC([N+]([O-])=O)=CN2)Cl)[N+]([O-])=O,3.001333333333333
C=1(O)C([N+](=O)[O-])=CC([N+]([O-])=O)=CC=1[N+](=O)[O-],2.738
C1CC(CCC1)NOC=2C([N+](=O)[O-])=CC(=CC=2[N+](=O)[O-])[N+](=O)[O-],3.738
C1=C([N+]([O-])=O)C=C2C=CC=C(C2=C1[N+](=O)[O-])[N+](=O)[O-],3.864
C1=CC=CC2=CC(=CC([N+](=O)[O-])=C12)[N+]([O-])=O,4.28
[N+](=O)(C1=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C1)[O-],2.766
C=1C=CC=2C=C(C=[N+](C=2C=1)[O-])[N+]([O-])=O,2.222
C1=CC=CC2=C1C=C([N+](=O)[O-])N=N2,2.212
[O-][N+]=1C=2C(F)=CC=CC=2C([N+]([O-])=O)=CC=1,3.565
[O-][N+]1=CC=C([N+](=O)[O-])C=2C=CC=CC1=2,2.692
C=1(C=C[N+](=CC=1)[O-])[N+](=O)[O-],1.06
N1=CNC=C1CCSC2=NC(=CN2)C3=CC=C([N+]([O-])=O)C=C3,4.092
C1=C([N+]([O-])=O)C=CC(C2=CC=CC=C2)=C1,4.957
C1=C(C=CC([N+]([O-])=O)=C1)N2N=CC=C2,3.53
[N+]([O-])(C=1C=C(C(=CC=1)Br)Cl)=O,4.847
[N+]([O-])(=O)C1=CC=C(Br)C=C1,4.338
FC(F)(F)C=1C=CC([N+](=O)[O-])=CC=1,4.046
[N+]([O-])(=O)C1=CC=C(C=C1)C2NCCS2,2.751
C1=C(OC(=C1)C=CBr)[N+]([O-])=O,3.677
O=S(=O)(C1=CC=CC=C1)C=CC2=CC=C([N+](=O)[O-])O2,3.954
C1=C(OC(C=CC=2N=C(C=CC=2)CO)=C1)[N+]([O-])=O,2.929
C1=C(OC(C=CC2=NC=CN2)=C1)[N+]([O-])=O,3.303
C1=C(OC(C=CC2=NC=CC(Cl)=N2)=C1)[N+]([O-])=O,2.602
C1=C(OC(C=CC=2SC=CN=2)=C1)[N+]([O-])=O,3.61
C1CN1P(N2CC2)(=O)NN=CC=3C=CC([N+](=O)[O-])=CC=3,1.919
[N+]([O-])(=O)C1=CC=C(C=NO)C=C1,3.501
[N+]([O-])(=O)C1=CC=C(CCBr)C=C1,4.285
[N+]([O-])(=O)C1=CC=C(CCO)C=C1,2.347
[N+]([O-])(=O)C1=CC=C(CO)C=C1,2.554
C1=C(C=CN=C1)CC2=CC=C([N+]([O-])=O)C=C2,4.825
C1([N+](=O)[O-])=CC=C(C(=C1Cl)Cl)Cl,5.037
[N+](=O)([O-])C1=CC([N+]([O-])=O)=CC=C1Cl,2.9073333333333333
[N+]([O-])(=O)C1=CC=C(C=C1)Cl,3.14
FC(F)(F)C=1C([N+]([O-])=O)=CC=C(Cl)C=1,4.043
C1=C([N+]([O-])=O)C(=CC(Cl)=C1)Cl,4.999
C=1([N+](=O)[O-])C([N+]([O-])=O)=CC(=CC=1)Cl,3.483
[N+]([O-])(=O)C1=CC=C(C=C1)F,3.179
C1=C(C(=CC(F)=C1)O)[N+]([O-])=O,3.38
C1CN1P(N2CC2)(=O)N(N=CC=3C=CC=CC=3)C=4C=CC(=CC=4)[N+](=O)[O-],1.3553333333333335
C1CN(CCC1)C=2C=CC([N+](=O)[O-])=CC=2,4.892
C1=CC([N+]([O-])=O)=CC=C1NC2=CC=CC=C2,4.977
[O-][N+](=O)C=1C=C(C(O)=CC=1)O,3.425
c1c(cc(c(O)c1)[N+](=O)[O-])[N+]([O-])=O,1.0173333333333332
C=1C=C(C=2N=CC=CC=2C=1[N+]([O-])=O)O,3.403
[N+]([O-])(=O)C1=CC=C(C=C1)O,3.358
C1=C(C(O)=CC(=C1)O)[N+]([O-])=O,2.177
OCC1C(C(C(O)C(OC2=CC=C(C=C2)[N+]([O-])=O)O1)O)O,1.725
C1(C(OC(CO)C(OC2C(O)C(C(O)C(CO)O2)O)C1O)OC=3C=CC([N+]([O-])=O)=CC=3)O,-0.143
C=1C(OCC(O)CNCC(COC=2C=CC([N+]([O-])=O)=CC=2)O)=CC=CC=1,4.066
C1CN(CCO1)CCOC=2C=CC([N+]([O-])=O)=CC=2,2.459
[N+]([O-])(=O)C1=CC=C(OCCN2C=CN=C2)C=C1,2.701
[N+]([O-])(=O)C1=CC=C(OCCN2C=CN=N2)C=C1,3.358
C=1C([N+]([O-])=O)=CC=C(C=1[N+](=O)[O-])ON=CC2=CC(=C(O)C(Br)=C2)Br,4.61
[N+]([O-])(=O)C1=CC=C(C=C1)OC2=C(Cl)C=C(Cl)C=C2Cl,6.262
FC(F)(F)C=1C=C(Cl)C(OC=2C=C(OC3=COC=C3)C(=CC=2)[N+]([O-])=O)=CC=1,6.06
FC(F)(F)C=1C=C([N+](=O)[O-])C(=CC=1)OC=2C=CC(=CC=2)[N+](=O)[O-],5.267
[N+]([O-])(=O)C1=CC=C(OC=2C(=CC(Cl)=CC=2)Cl)C=C1,6.236
C=1C=C(OC2=CC=CC=C2)C=CC=1[N+]([O-])=O,5.623
C1CCCC1N2N=C3C=C(NS(=O)(=O)C4=CC=C(C=C4)[N+](=O)[O-])C=CC3=N2,5.354
C1=CC(=CC=C1[N+]([O-])=O)[N+]([O-])=O,3.56
[N+]([O-])(C=1C=C2C(NC=N2)=CC=1)=O,3.147
[N+]([O-])(C=1C=C2N=NNC2=CC=1)=O,3.447
[N+]([O-])(C1=CC=C2C(O)=CC=CC2=C1)=O,4.645
[N+]([O-])(C=1C=C2C(NCC2)=CC=1)=O,2.769
[N+](C=1C=C2C(=CC=1)C3=CC=C([N+](=O)[O-])C=C3C2)(=O)[O-],4.799
C1=2C(CC=3C1=CC=CC=3)=CC([N+]([O-])=O)=CC=2,5.063
C=1C([N+]([O-])=O)=CC=C2C=1NCC2,3.528
[O-][N+]=1C2=CC=C([N+]([O-])=O)C=C2C(=CC=1)[N+](=O)[O-],2.284
[O-][N+]1=CC=CC=2C1=CC=C([N+]([O-])=O)C=2,1.669
C1=2C=3CCC1=CC=C([N+](=O)[O-])C=2C=CC=3,4.849
C=12C3=C4C(=CC=C([N+](=O)[O-])C4=CC=C3C=CC=1)C=C2,7.012
[O-][N+]=1C2=CC([N+]([O-])=O)=CC=C2C=CC=1,1.924
C1=CC=CC=2C1=CC([N+](=O)[O-])=CC=2,4.525
C1(=CC=C2C=CC=CC=C12)[N+]([O-])=O,4.235
[N+]([O-])(C=1C=C2C(=CC=1)C=CC=N2)=O,3.252
[N+]([O-])(C1=CC=C2C(C=CC=N2)=C1)=O,3.633
[N+]([O-])(C1=CC=C2ON=CC2=C1)=O,2.667
[N+]([O-])(C1=CC=C2SC=CC2=C1)=O,4.382
N1=CNC=C1CCSC2=NC(=CN2)C=3C=CC=C([N+]([O-])=O)C=3,3.506
C1(C2=CC=CC=C2)=CC([N+]([O-])=O)=CC=C1,5.189
FC(F)(F)C1=CC([N+]([O-])=O)=CC=C1,4.086
C1([N+](=O)[O-])=CC=CC(C2NCCS2)=C1,3.551
C1([N+](=O)[O-])=CC=CC(=C1)Cl,3.967
C1(Cl)=C(C([N+]([O-])=O)=CC=C1)Cl,4.544
C1([N+](=O)[O-])=CC=CC(=C1)I,4.327
C1([N+](=O)[O-])=CC=CC(O)=C1,2.97
O=S(=O)(c1cccc(c1)[N+]([O-])=O)O,-0.045999999999999965
O=[N+]([O-])C1=CC=CC(SSC=2C=C(C=CC=2)[N+](=O)[O-])=C1,6.0
C=1(C2=C(C([N+]([O-])=O)=CC=C2)C=CC=1)[N+]([O-])=O,4.028
C1=[N+](C2=C(C([N+](=O)[O-])=CC=C2)C(=C1)[N+](=O)[O-])[O-],2.594
[O-][N+]=1C2=C(C=CC=1)C([N+]([O-])=O)=CC=C2,1.857
[N+](C=1C2=C(C=CC=1)C=CC=[N+]2[O-])(=O)[O-],1.099
C1=CC=2C=CC=C([N+](=O)[O-])C=2C([N+](=O)[O-])=C1,3.967
C1(=CC=CC=2C=CC=CC1=2)[N+](=O)[O-],4.862
[N+](C=1C2=C(C=CC=1)C=CC=N2)(=O)[O-],2.544
C=1C=2N=CC=CC=2C([N+]([O-])=O)=CC=1,3.113
[N+]([O-])(=O)C=1C=CC=CC=1,3.917
C=1C=C(C(=CC=1)Br)[N+](=O)[O-],3.985
C=1C=C([N+](=O)[O-])C(Cl)=CC=1,3.892
C1=CC=C(C([N+](=O)[O-])=C1)F,3.068
C=1C=C(C(NC2=CC=CC=C2)=CC=1)[N+](=O)[O-],5.186
OCC1C(C(C(O)C(O1)OC2=CC=CC=C2[N+](=O)[O-])O)O,0.783
C=1C=CC=C([N+]([O-])=O)C=1SSC2=CC=CC=C2[N+]([O-])=O,4.634
[N+](C=1C([N+]([O-])=O)=CC=CC=1)([O-])=O,3.221
C=1N=CC([N+](=O)[O-])=CC=1,2.212
O=[N+](C1=CC=CO1)[O-],1.401
O=[N+]([O-])C1=CC=CS1,2.923
C1=CC=CC=2C(=CC=NC1=2)[N+](=O)[O-],3.412
C=1(C=CSC=1)[N+](=O)[O-],3.143
C1COCCN1CCN2C=C(N=C2)[N+]([O-])=O,1.131
C(N1C=C(N=C1)[N+]([O-])=O)C2=CC=CC=C2,2.838
C=1([N+](=O)[O-])C=NNC=1,2.145
N=1C=C([N+]([O-])=O)N(CCO)C=1C2=CC=C(C=C2)F,3.067
[N+](=O)(C1=CN=C(C=CC2=CC=C3OCOC3=C2)N1CCO)[O-],3.047
OCCN1C(=NC=C1[N+]([O-])=O)C=CC=2C=CC=CC=2,3.758
O=[N+]([O-])C=1SC(N2CCNC2=S)=NC=1,2.802
O1C(=NC2=NC=C([N+](=O)[O-])S2)N(CC1)CCO,1.972
O=[N+]([O-])C=1SC(=NC=1)N=C2SCCN2CCO,2.555
C1=2C=CC=CC1=CC(=CN=2)[N+]([O-])=O,3.18
C1COCCN1CCN2C=NC=C2[N+]([O-])=O,2.001
C=1([N+]([O-])=O)N=C(Br)NC=1Br,4.228
BrC1=C([N+](=O)[O-])N=CN1,1.884
O=[N+](C1=C(NC=N1)Cl)[O-],1.961
C=1N=C(NC=1)[N+](=O)[O-],1.2873333333333334
O1C(C(C(C1N2C=CN=C2[N+](=O)[O-])O)O)CI,1.813
OCC1C(O)C(C(C(O1)N2C=CN=C2[N+](=O)[O-])O)O,0.21
C1=CN=C(N1C2C(C(O)C(O)C(CO)S2)O)[N+](=O)[O-],0.745
FC(CN1C=CN=C1[N+]([O-])=O)CO,1.06
ClCC(O)CN1C=CN=C1[N+]([O-])=O,1.5090000000000001
C1CCCCN1CC(O)CN2C=CN=C2[N+](=O)[O-],2.244
[O-][N+](=O)C1=NC=CN1CC(O)CO,0.482
FC(F)(F)COCC(CN1C(=NC=C1)[N+](=O)[O-])O,1.9260000000000002
C=1(C=CC=CC=1)OCC(O)CN2C=CN=C2[N+]([O-])=O,2.948
C(O)(CO)CCN1C=CN=C1[N+]([O-])=O,0.714
C=1(C=CC=CC=1)OCCCN2C=CN=C2[N+]([O-])=O,3.079
C1CN(CCC1)CCN2C=CN=C2[N+]([O-])=O,2.06
OCCN1C=CN=C1[N+]([O-])=O,0.986
C=1(C=CC=CC=1)OCCN2C=CN=C2[N+]([O-])=O,1.9116666666666664
O=S(=O)(CCN1C([N+](=O)[O-])=NC=C1)C2=CC=CC=C2,2.65
OCC(C(O)CO)OCN1C([N+](=O)[O-])=NC=C1,-0.181
C(O)C(CO)OCN1C([N+](=O)[O-])=NC=C1,0.158
OCC1C(O)C(C(N2N=C(N=C2)[N+](=O)[O-])O1)O,0.432
FC(F)(CO)CN1N=C([N+](=O)[O-])N=C1,1.258
O=[N+](C=1N=CN(CC(CO)F)N=1)[O-],0.754
O=[N+](C=1N=CN(CC(O)CCl)N=1)[O-],1.852
O=[N+](C=1N=CN(CC(O)CF)N=1)[O-],0.646
C1CN1CC(O)CN2N=C(N=C2)[N+]([O-])=O,-0.382
C=1C=CC=CC=1C2=NON=C2[N+]([O-])=O,4.053
C=1C=CC=C2C=1C(C3=CC=CC=C3N2)=NCCCCCCN=C4N(C=5C(=CC=CC=5)[N+](=O)N4)[O-],2.806
O=C1NNC(=O)C=2C1=CC=CC=2,1.639
C1=CC=C2N=C(C3=CC=CC=C3)NC(=O)C2=C1,3.936
C1C(OC(C1O)CO)N2C=NC=3C(NC(=NC4=CC=CC=C4)NC2=3)=O,2.455
C1=NC=2C(NC(=NC3=CC=CC=C3)NC=2N1CC(O)CO)=O,2.125
C1=NC=2C(NC(=NC3=CC=CC=C3)NC=2N1CC(O)CSCCO)=O,2.237
C1=NC=2C(NC(=NC3=CC=CC=C3)NC=2N1CCCCO)=O,2.736
C1=NC=2C(NC(=NC3=CC=CC=C3)NC=2N1CCO)=O,2.586
O=C1NC2=C(N1)NC(NC2=O)=O,-0.833
C1(NC=2C(=CC=CC=2)C(N1)=O)=O,2.8360000000000003
C=1N(C=2C(=CC(Cl)=CC=2)Cl)C(=O)NC(C=1F)=O,2.096
N1C(=O)N(C=2C=CC=CC=2)OC1=O,2.977
C1(CC(C(O1)CO)F)N2C=C(Br)C(NC2=O)=O,1.525
C=1(C(NC(=O)N(C2CC(C(O2)CO)F)C=1)=O)Cl,0.714
C1(CC(C(O1)CO)F)N2C=C(C(NC2=O)=O)I,1.241
FC(F)(F)C1=CN(C(NC1=O)=O)C2CC(C(O2)CO)O,1.33
C1C(OC(C1O)CO)N2C=C(C(NC2=O)=O)F,0.276
C1(CCC(O1)N2C=C(Br)C(NC2=O)=O)CO,0.561
C=1(C(NC(=O)N(C=1)C2CCC(CO)O2)=O)Cl,0.47
C1(C(I)=CN(C(=O)N1)C2CCC(CO)O2)=O,1.494
C1(CCCO1)N2C=C(C(NC2=O)=O)F,0.973
C1C(F)C(N2C(=O)NC(C(=C2)Cl)=O)OC1CO,1.138
C1C(F)C(N2C=C(C(NC2=O)=O)F)OC1CO,-0.156
C=1N(CC2=CC=C(C=C2)Cl)C(=O)NC(C=1F)=O,2.6100000000000003
C=1N(CC2=CC=CC=C2)C(=O)NC(C=1F)=O,1.639
O=C1N(C=CC(N1)=S)C2OC(C=C2)CO,0.649
FC(F)(CCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)CCCOCCC=3C=CC=CC=3,4.227
FC(F)(C=1C=CC=CC=1)CNCCCCCCNCCC2=C3C(NC(S3)=O)=C(O)C=C2,2.826
C=1C=CC=C(C=1)CCOCCCCCCNCCC=2C=CC(O)=C3NC(SC=23)=O,4.232
O=S(=O)(CCCCCCNCCC1=C2C(NC(=O)S2)=C(C=C1)O)CCC=3C=CC=CC=3,2.793
O=S(=O)(CCOCCC=1C=CC=CC=1)NCCCNCCC2=C3C(=C(O)C=C2)NC(=O)S3,2.332
O=S(=O)(NCCCNCCC=1C=2SC(=O)NC=2C(=CC=1)O)CCOCC=3C=CC=C4C=3C=CC=C4,3.303
O=S(=O)(CCOCC=1C=CC=C2C=CC=CC=12)NCCCNCCC3=CC=C(C=4NC(SC3=4)=O)O.C5=C6C(C=CC=C5)=CC=C6,5.383
O=C1SC=2C(=C(C=CC=2CCNCCCOCCOCCC3=CC=CC=C3)O)N1,1.421
C(OCCSCCC1=CC=CC=C1)CCNCCC2=C3C(=C(O)C=C2)NC(=O)S3,2.749
O=S(=O)(CCCOCCC=1C=CC=CC=1)CCCNCCC2=C3C(NC(=O)S3)=C(C=C2)O,3.874
O=S(=O)(CCCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)CCOCCCC=3C=CC=CC=3,3.693
O=S(=O)(CCCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)CCOCCOC=3C=CC=CC=3,2.116
O=S(=O)(CCOCCC=1C=CC=CC=1)CCCNCCC2=C3C(=C(O)C=C2)NC(=O)S3,2.635
O=S(=O)(CCCNCCC=1C=2SC(=O)NC=2C(=CC=1)O)CCOCCC3=CC=CC=C3[N+](=O)[O-],2.217
O=S(=O)(CCOCC1=CC=CC=C1)CCCNCCC2=C3C(=C(O)C=C2)NC(=O)S3,2.795
O=S(=O)(CCCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)CCSCCC3=CC=CC=C3,3.555
O=S(=O)(NCCOCCC1=CC=C(F)C=C1)CCCNCCC=2C3=C(NC(=O)S3)C(O)=CC=2,2.233
FC(F)(F)C1=CC=CC(CCOCCNS(=O)(=O)CCCNCCC=2C3=C(NC(=O)S3)C(O)=CC=2)=C1,4.144
O=S(=O)(NCCOCCC=1C=C(Cl)C=CC=1)CCCNCCC=2C3=C(NC(=O)S3)C(O)=CC=2,3.545
O=S(=O)(NCCOCCC=1C=CC=CC=1)CCCNCCC2=C3C(=C(O)C=C2)NC(=O)S3,3.155
O=S(=O)(NCCOCC=1C=CC=CC=1)CCCNCCC2=C3C(=C(O)C=C2)NC(=O)S3,2.527
O=S(=O)(NCCSCCC1=CC=CC=C1)CCCNCCC2=C3C(=C(O)C=C2)NC(=O)S3,4.236
S(CCOCCC1=CC=CC=C1)(=O)CCCNCCC2=C3C(=C(O)C=C2)NC(=O)S3,2.554
C(CCC1=CC=CC=C1)OCCSCCCNCCC2=C3C(=C(O)C=C2)NC(=O)S3,3.329333333333333
C=1(C=CC=CC=1)OCCOCCSCCCNCCC2=C3C(=C(O)C=C2)NC(=O)S3,3.572
C(CCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)SCCOCC3=CC=CC=N3,2.177
O=C1SC=2C(=C(C=CC=2CCNCCNCCCOCCC3=CC=CC=C3)O)N1,2.415
O=S(=O)(NCCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)CCCOCCC=3C=CC=CC=3,3.044
O=S(=O)(NCCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)CCOCCCC=3C=CC=CC=3,3.071
O=S(=O)(NCCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)CCOCCC=3C=CC=CC=3,3.081
O=C1SC=2C(=C(C=CC=2CCNCCOCCCOCCC3=CC=CC=C3)O)N1,3.948
O=S(=O)(CCCOCCCCC=1C=CC=CC=1)CCNCCC2=CC=C(O)C=3NC(=O)SC2=3,5.046
O=S(=O)(CCCOCCCC=1C=CC=CC=1)CCNCCC2=C3C(NC(=O)S3)=C(C=C2)O,4.654
O=S(=O)(CCCOCCNC1=CC=CC=C1)CCNCCC2=C3C(=C(O)C=C2)NC(=O)S3,2.5014
O=S(=O)(CCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)CCCOCCSC=3C=CC=CC=3,4.358
O=S(=O)(CCCOCCC1=CC=2C(=CC=CC=2)O1)CCNCCC3=CC=C(O)C=4NC(=O)SC3=4,4.289
O=S(=O)(CCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)CCCOCCC3=CC=C(F)C=C3,4.216
O=S(=O)(CCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)CCCOCCC3=CC=C(C=C3)O,3.752
O=S(=O)(CCNCCC=1C2=C(NC(=O)S2)C(O)=CC=1)CCCOCCC3=CC=C([N+]([O-])=O)C=C3,4.018
O=S(=O)(CCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)CCCOCCC=3C=CC=CC=3,4.236
O=S(=O)(CCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)CCCOCCC=3N=CC=CC=3,2.386
O=S(=O)(CCNCCC1=CC=C(O)C=2NC(=O)SC1=2)CCCOCCC=3N=CC=C4C=CC=CC=34,3.509
O=S(=O)(NCCOCCC=1C=CC=CC=1)CCNCCC2=C3C(=C(O)C=C2)NC(=O)S3,4.023
C1(=CC=CC=C1)CCCOCCCSCCNCCC=2C=CC(O)=C3NC(SC=23)=O,5.005
O=S(=O)(C1=CC=CC=C1)NC2=CC=C(CCOCCCSCCNCCC3=C4C(=C(O)C=C3)NC(=O)S4)C=C2,4.948
[N+]([O-])(=O)C1=CC=C(CCOCCCSCCNCCC2=C3C(=C(O)C=C2)NC(=O)S3)C=C1,4.414
C(CCSCCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)OCCC3=CC=CC=C3,4.592
C(CCSCCNCCC1=C2C(=C(O)C=C1)NC(=O)S2)OCCC3=CC=CC=N3,3.771
C1=CC=C2C(NC(N2)=O)=C1,2.462
C1=CC=C2NC(=O)C(=O)NC2=C1,1.848
C=1C2=CC=CC=C2NC(=O)C=1C3=CC=CC=C3,3.739
C=1C(=CC=C(F)C=1)C(C=2C=CC(=CC=2)F)CCCN3CCC(CC3)N4C=5C(=CC=CC=5)NC4=O,7.735
C1CN(CCC1N2C(NC3=CC(=CC=C23)Cl)=O)CCCN4C(NC=5C4=CC=CC=5)=O,5.384
C1(=O)OC2=CC=CC=C2N1,2.663
C1=2SC(NC1=CC=CC=2)=O,3.372
C1(Br)=CNC(=O)NC1=O,1.269
FC(F)(F)C=1C(NC(NC=1)=O)=O,1.425
C1=C(C(NC(N1)=O)=O)CO,-0.858
C=1NC(=O)NC(=O)C=1Cl,0.712
C1=C(F)C(=O)N(OC=2C=CC=CC=2)C(=O)N1,2.253
C1(NC=NC2=CNN=C12)=O,0.567
C1=CC=C2N=CNC(C2=C1)=O,2.728
N1C(CSC2=CC=CC=C2)=NNC1=O,3.149
C1=C(C=CC=C1)CSC=2NC(=O)NN=2,3.489
C12=CC=CC=C1C(=O)NN=C2,3.482
C1=CC=C2C(C(=O)NN=N2)=C1,2.134
C=1(C(N(C=2C=CC=CC=2)N=CC=1Cl)=O)Cl,3.512
FC(F)(F)C=1C=C(Cl)C(=NCCN2C=3C(C=C(NC(O)C=4C=CC(=CC=4)Cl)C2=O)=C(C=CC=3)O)NC=1,6.789
OC=1C(C=2C(=CC(O)=CC=2O)OC=1C=3C(O)=CC(=CC=3)O)=O,3.194
C=12CCCC=1C(N3C(C=CC=C3)=N2)=O,2.884
C=12CCCC=1C(N3C(CCC3)=N2)=O,1.282
C12=C(N=C3CCCN3C1=O)CCCC2,2.414
